"","target","feature","n_eff","mi","cramer_v","polychor","theil_u","type_feature","type_target","score","rank_theilU","rank_mi","rank_cramer","rank_poly","rank_score","rank"
"179","t_Q19","Q181",4889,0.00105744522460505,0.0471690491746798,NA,0.00230182549976417,"nominal","ordinal",0.00641523378470799,178,179,176,31,179,179
"180","t_Q19","Q60",4919,0.00106033829203156,0.0471037690609485,NA,0.00229883136978028,"nominal","ordinal",0.00640777721557249,179,178,177,31,180,180
"181","t_Q19","Q219",4483,0.0010669548352702,0.0458165263958984,NA,0.00245856601055996,"nominal","ordinal",0.00637687869650687,176,177,179,31,181,181
"182","t_Q19","Q137",4552,0.00104083004004618,0.0466434071715959,NA,0.00228281266339291,"nominal","ordinal",0.00634627732720918,180,180,178,31,182,182
"183","t_Q19","Q269",4602,0.00118742009726169,0.0425828854529363,NA,0.00260138031635673,"nominal","ordinal",0.00617534276428618,171,171,181,31,183,183
"184","t_Q19","Q134",4534,0.000927551346509681,0.0434407434887779,NA,0.00202191341663642,"nominal","ordinal",0.00583548780281255,181,181,180,31,184,184
"185","t_Q19","Q126",3709,0.000885508953431646,0.0419020454402956,NA,0.00185711461406111,"ordinal","ordinal",0.00557012599849572,183,182,182,31,185,185
"186","t_Q19","Q46",4915,0.000855367551065633,0.0417199356343338,NA,0.00185484282993968,"nominal","ordinal",0.00554150952671687,184,183,183,31,186,186
"187","t_Q19","Q124",3656,0.000821744996068574,0.0403499355873366,NA,0.00170637560915193,"ordinal","ordinal",0.00530534242304539,185,185,185,31,187,187
"188","t_Q19","Q44",4854,0.000781719748460752,0.039087348968016,NA,0.0017027978483303,"nominal","ordinal",0.00516492953033801,186,186,187,31,188,188
"189","t_Q19","Q136",4437,0.000773511197499133,0.0389529780858765,NA,0.00168266900714043,"nominal","ordinal",0.00513695257212165,187,187,189,31,189,189
"190","t_Q19","Q199",4919,0.000754283252594412,0.0392265132313746,NA,0.00163642570849191,"nominal","ordinal",0.00513079172401094,188,188,186,31,190,190
"191","t_Q19","Q178",4643,0.000713584669435718,0.0376700290900739,NA,0.00158723314345385,"nominal","ordinal",0.00493341819591042,190,190,190,31,191,191
"192","t_Q19","Q100",4866,0.000742478255897794,0.0372840626743058,NA,0.00161399074616156,"nominal","ordinal",0.00491954419189686,189,189,192,31,192,192
"193","t_Q19","Q155",4762,0.000712401296286025,0.0376252724626055,NA,0.00155761010625961,"nominal","ordinal",0.00491081369890212,191,191,191,31,193,193
"194","t_Q19","Q285",4862,0.00064984866318607,0.0359773912398604,NA,0.00141096365340784,"ordinal","ordinal",0.00463927191498656,193,193,193,31,194,194
"195","t_Q19","Q236",4659,0.00059636922941575,0.0349164100406647,NA,0.00129663315674337,"nominal","ordinal",0.00444853166693721,194,194,194,31,195,195
"196","t_Q19","Q11",4905,0.000580539477499364,0.0344644634382238,NA,0.00127149408249329,"nominal","ordinal",0.00438350463656816,196,196,195,31,196,196
"197","t_Q19","Q140",4547,0.00058534122734244,0.0341962408534641,NA,0.00127617493070756,"ordinal","ordinal",0.00436093141197368,195,195,196,31,197,197
"198","t_Q19","Q232",4393,0.000370440654040571,0.0275972612562134,-0.00977110689607041,0.000813094279865738,"ordinal","ordinal",0.00433582557935999,209,209,208,30,198,198
"199","t_Q19","Q221",4894,0.000569867207179442,0.0338942669522088,NA,0.00123434226181135,"nominal","ordinal",0.00430099221446152,197,197,197,31,199,199
"200","t_Q19","Q95",4884,0.000548393628353239,0.0324260588163882,NA,0.00119052145789759,"nominal","ordinal",0.00412143684488334,199,199,201,31,200,200
"201","t_Q19","Q154",4844,0.000541301775855985,0.0324682960488157,NA,0.00117354674586319,"nominal","ordinal",0.00411334818515628,201,200,199,31,201,201
"202","t_Q19","Q157",4760,0.000536889798889106,0.0324333002786549,NA,0.00117357689893058,"nominal","ordinal",0.00410854310689058,200,201,200,31,202,202
"203","t_Q19","Q105",4510,0.000510675256314208,0.0325056101160823,NA,0.00110888222806492,"nominal","ordinal",0.00406909292534145,202,202,198,31,203,203
"204","t_Q19","Q99",4878,0.00049753747951442,0.0323333923839348,NA,0.00108084074956147,"nominal","ordinal",0.00403110493198469,203,203,202,31,204,204
"205","t_Q19","Q194",4865,0.000489342338287457,0.0316478532245993,NA,0.001068096814605,"nominal","ordinal",0.00395244611270916,204,204,203,31,205,205
"206","t_Q19","Q10",4921,0.000473265367140208,0.0309068592312887,NA,0.00103343874259256,"nominal","ordinal",0.00385272877882647,205,205,205,31,206,206
"207","t_Q19","Q192",4872,0.000452212991667089,0.0310819526212511,NA,0.000985109402507099,"nominal","ordinal",0.0038349248011295,207,207,204,31,207,207
"208","t_Q19","Q260",4943,0.000469708124959389,0.0306239578542041,NA,0.00101984676579994,"nominal","ordinal",0.0038152162823882,206,206,206,31,208,208
"209","t_Q19","Q265",4553,0.00044898908712554,0.0292429512737312,NA,0.0009803979368691,"nominal","ordinal",0.00364723061563224,208,208,207,31,209,209
"210","t_Q19","Q45",4817,0.000356975663271974,0.0266390551962931,NA,0.000774099202203975,"nominal","ordinal",0.00323545773993329,210,210,209,31,210,210
"211","t_Q19","Q59",4904,0.000335235349877117,0.0260425771085927,NA,0.000726494485205428,"nominal","ordinal",0.00314072500694566,211,211,211,31,211,211
"212","t_Q19","Q145",4853,0.00028574179116525,0.0235343453926277,NA,0.000618439317968026,"ordinal","ordinal",0.00281022066739316,212,212,212,31,212,212
"213","t_Q19","Q166",4607,0.000249765403731672,0.0222644916936042,NA,0.00054105700921546,"ordinal","ordinal",0.00262601299600919,214,213,213,31,213,213
"214","t_Q19","Q284",3772,0.000240116429709225,0.0218676173091408,NA,0.000555393681163689,"nominal","ordinal",0.00259203286852506,213,214,214,31,214,214
"215","t_Q19","Q135",4511,0.000199720999662034,0.0199803514717483,NA,0.000437376423096663,"nominal","ordinal",0.00232037730093143,215,215,215,31,215,215
"216","t_Q19","Q58",4925,0.000198766402641937,0.0197457714636502,NA,0.000431237519637494,"nominal","ordinal",0.0022929495789401,216,216,216,31,216,216
"217","t_Q19","Q96",4884,0.000191986791040932,0.019719484741508,NA,0.000417369923010852,"nominal","ordinal",0.00227996646526959,217,217,217,31,217,217
"218","t_Q19","Q151",4634,0.000188228639830257,0.0193072675945183,NA,0.000399335855480238,"ordinal","ordinal",0.00222679686468905,218,218,218,31,218,218
"219","t_Q19","Q179",4900,0.0001803808158094,0.0192541917049746,NA,0.000392620433175648,"nominal","ordinal",0.00221510567514567,219,219,219,31,219,219
"220","t_Q19","Q101",4873,0.000173782970451342,0.018852163126099,NA,0.000377822480116908,"nominal","ordinal",0.00216404469181544,220,220,220,31,220,220
"221","t_Q19","Q16",4897,0.000143751231785672,0.0170245901077853,NA,0.000315881896509801,"nominal","ordinal",0.00193511351822011,221,221,221,31,221,221
"222","t_Q19","Q220",4474,0.000106249003059666,0.0145004432921951,NA,0.000244953298328356,"nominal","ordinal",0.00162889100913443,222,222,222,31,222,222
"223","t_Q19","Q98",4880,7.24743222546564e-05,0.0121727419841658,NA,0.000157479754419083,"nominal","ordinal",0.00133350434774443,224,224,223,31,223,223
"224","t_Q19","Q8",4909,7.28776899334704e-05,0.0120761292879894,NA,0.000159806180918138,"nominal","ordinal",0.00132535994432986,223,223,224,31,224,224
"225","t_Q19","Q139",4534,3.04118579768087e-05,0.00780514610436491,NA,6.6292980866365e-05,"ordinal","ordinal",0.000829413956349353,225,225,225,31,225,225
"226","t_Q19","Q97",4871,2.11822337234935e-05,0.00648603574545472,NA,4.60412907326025e-05,"nominal","ordinal",0.000682583019102081,226,226,226,31,226,226
"227","t_Q19","Q56",4873,1.97761362912274e-05,0.00626873085343266,NA,4.26981739685377e-05,"nominal","ordinal",0.000658424830611757,227,227,227,31,227,227
"228","t_Q19","Q129",3639,6.46805879966905e-06,0.00359453580769409,NA,1.34630651639394e-05,"ordinal","ordinal",0.000369471837507674,228,228,228,31,228,228
"229","t_Q19","Q174",4730,5.99880276475062e-06,0.00346105448408155,NA,1.29246666502967e-05,"nominal","ordinal",0.000355659889227758,229,229,229,31,229,229
"230","t_Q19","Q7",4934,5.11615215970096e-07,0.00101119744812401,NA,1.1096483017952e-06,"nominal","ordinal",0.000101939018358269,230,230,230,31,230,230
"231","t_Q19","Q144",4860,3.76150467218395e-07,0.000866785704370099,NA,8.14802141977517e-07,"ordinal","ordinal",8.7280296862362e-05,231,231,231,31,231,231
"232","t_Q27","N_REGION_ISO",4929,0.329306282195754,0.462762231946972,NA,0.313735252795064,"nominal","ordinal",0.333309259530462,1,1,1,54,1,1
"233","t_Q27","Q223",3716,0.246094987633524,0.403120362547179,NA,0.231675752254597,"nominal","ordinal",0.253145983897533,2,2,2,54,2,2
"234","t_Q27","Q290",4382,0.22899584173286,0.373022840337804,NA,0.220211720964527,"nominal","ordinal",0.238128069132355,3,3,5,54,3,3
"235","t_Q27","Q267",4524,0.224908268221457,0.38589746551339,NA,0.21598800288533,"nominal","ordinal",0.235655028748974,4,4,3,54,4,4
"236","t_Q27","Q268",4510,0.22372786899045,0.384073985669313,NA,0.21489183959394,"nominal","ordinal",0.23446086302043,5,5,4,54,5,5
"237","t_Q27","Q266",4592,0.215589792514439,0.369529691473313,NA,0.206394046719103,"nominal","ordinal",0.225466334933125,6,6,6,54,6,6
"238","t_Q27","Q272",4923,0.201295599260411,0.349294274633023,NA,0.191679827890153,"nominal","ordinal",0.210326003975517,7,7,10,54,7,7
"239","t_Q27","B_COUNTRY",4937,0.198163457142674,0.35045534739812,NA,0.188538252453728,"nominal","ordinal",0.207617523354851,8,8,9,54,8,8
"240","t_Q27","Q38",4912,0.115509764198204,0.286283310869925,0.504043723419987,0.110088054483344,"ordinal","ordinal",0.179738465378458,9,9,12,3,9,9
"241","t_Q27","Q6",4905,0.103578664577276,0.260247195409468,0.519355147357027,0.0986173788591367,"ordinal","ordinal",0.168204260965314,10,10,14,1,10,10
"242","t_Q27","Q41",4910,0.0996913908529065,0.25595816790756,0.461683227942206,0.0947903301548764,"ordinal","ordinal",0.158545754933774,11,11,15,6,11,11
"243","t_Q27","Q169",4684,0.0961234240514708,0.248688805411271,0.481299128498088,0.091738584556746,"ordinal","ordinal",0.156878971340425,12,12,16,4,12,12
"244","t_Q27","Q165",4844,0.0668786022079919,0.362474635181116,0.517551660866318,0.064041926852564,"ordinal","ordinal",0.146491366378679,20,21,7,2,13,13
"245","t_Q27","Q37",4902,0.0892999466960536,0.243695466856501,0.442843404080216,0.0849204155271342,"ordinal","ordinal",0.146396120418768,16,16,20,8,14,14
"246","t_Q27","Q168",4613,0.0641429272713641,0.355061209235054,0.480374611501563,0.061046754594366,"ordinal","ordinal",0.13941451301169,25,25,8,5,15,15
"247","t_Q27","Q167",4624,0.0563273119231154,0.331948722830767,0.449970685609011,0.0535315981337979,"ordinal","ordinal",0.127209093301191,28,28,11,7,16,16
"248","t_Q27","Q33",4913,0.07264616353224,0.216382083009161,0.397818479322943,0.0691000541445713,"ordinal","ordinal",0.124673937779625,19,19,28,9,17,17
"249","t_Q27","Q39",4896,0.0658794594456156,0.211733601776325,0.371427027928585,0.0627737013578569,"ordinal","ordinal",0.11574412161889,24,24,29,11,18,18
"250","t_Q27","Q164",4896,0.0945302995037629,0.248072895082764,NA,0.090081297696128,"nominal","ordinal",0.107215157977082,14,13,18,54,19,19
"251","t_Q27","Q148",4564,0.0942284995229592,0.244265427338745,NA,0.0901043544236242,"nominal","ordinal",0.106757705244937,13,14,19,54,20,20
"252","t_Q27","Q186",4828,0.0903398521708025,0.24361479636205,NA,0.0860766694686765,"nominal","ordinal",0.103109436968652,15,15,21,54,21,21
"253","t_Q27","Q34",4909,0.0540025713235552,0.192452295615213,0.349472804200072,0.0513554151190505,"ordinal","ordinal",0.101206530450025,30,30,37,13,22,22
"254","t_Q27","Q172",4879,0.0849097600728399,0.234003853646312,NA,0.0808425794268645,"nominal","ordinal",0.0973788610426019,17,17,23,54,23,23
"255","t_Q27","Q35",4880,0.0532310303539276,0.186377455786414,0.317751108898614,0.0506996735930878,"ordinal","ordinal",0.0968019697305338,32,32,40,18,24,24
"256","t_Q27","Q5",4860,0.0457480971834041,0.176630005142518,0.355042402084104,0.0436244034747908,"ordinal","ordinal",0.0930663119625579,38,38,45,12,25,25
"257","t_Q27","Q28",4872,0.0491619878841556,0.175941531464728,0.278449352661131,0.0468484938010932,"ordinal","ordinal",0.0882967810584886,35,35,46,20,26,26
"258","t_Q27","Q31",4868,0.0472046012396286,0.175511954314064,0.285307123066183,0.0449233978630653,"ordinal","ordinal",0.0871973268277524,37,37,47,19,27,27
"259","t_Q27","Q166",4599,0.0311307544820849,0.248680098107941,0.343170969716049,0.0296467783220359,"ordinal","ordinal",0.0863124001202459,54,54,17,16,28,28
"260","t_Q27","Q147",4891,0.0738334735982971,0.217214357292236,NA,0.0702087063181498,"nominal","ordinal",0.0859967015996026,18,18,27,54,29,29
"261","t_Q27","Q22",4715,0.0301256256880418,0.241380313528821,0.345089673755342,0.0285769161740163,"ordinal","ordinal",0.0848308361392386,60,59,22,14,30,30
"262","t_Q27","Q182",4627,0.0669938088328506,0.211720799356665,NA,0.0632022113517156,"nominal","ordinal",0.079191549396551,22,20,30,54,31,31
"263","t_Q27","Q184",4831,0.0667345120789999,0.210297977377758,NA,0.0635160976242442,"nominal","ordinal",0.0791598099360223,21,22,31,54,32,32
"264","t_Q27","Q25",4891,0.025409160238187,0.218249664248498,0.344887011736162,0.0242171479313018,"ordinal","ordinal",0.0784667044287032,69,70,26,15,33,33
"265","t_Q27","Q64",4859,0.0659126158975534,0.206206246661461,NA,0.0628307739034484,"nominal","ordinal",0.0780928737774811,23,23,33,54,34,34
"266","t_Q27","Q151",4639,0.0248573506973786,0.223825445441978,0.320444113627148,0.0239435532578966,"ordinal","ordinal",0.0762502930708641,72,72,24,17,35,35
"267","t_Q27","Q1",4932,0.0250402275125294,0.140009713067615,0.390029054864833,0.0238213108086084,"ordinal","ordinal",0.0748087315321687,73,71,73,10,36,36
"268","t_Q27","Q143",4670,0.0612425756045365,0.200636544571944,NA,0.0588601029990993,"nominal","ordinal",0.073752488938015,26,26,35,54,37,37
"269","t_Q27","Q227",4306,0.0336340217941311,0.146953252289591,0.253260430400286,0.032208500734424,"ordinal","ordinal",0.0694366752478814,50,51,62,21,38,38
"270","t_Q27","Q270",4871,0.0565900372385153,0.188884121336265,NA,0.0538788516044028,"nominal","ordinal",0.0681927342678228,27,27,38,54,39,39
"271","t_Q27","Q119",4010,0.0352843170109889,0.150014965789826,0.218983551091481,0.0342869133017411,"ordinal","ordinal",0.068057294772472,45,46,56,25,40,40
"272","t_Q27","Q254",4857,0.0542118042800155,0.193602361526322,NA,0.0517053817196978,"nominal","ordinal",0.0666470064684555,29,29,36,54,41,41
"273","t_Q27","Q185",4856,0.0535382713504582,0.18810064677805,NA,0.0510098964394783,"nominal","ordinal",0.0654774839466295,31,31,39,54,42,42
"274","t_Q27","Q30",4905,0.0308316267845115,0.140373496235869,0.226381099014488,0.029344919850129,"ordinal","ordinal",0.0635318994704665,56,56,71,24,43,43
"275","t_Q27","Q142",4710,0.0514995743306939,0.18383218357375,NA,0.0491791983557249,"nominal","ordinal",0.0633406096700181,33,33,42,54,44,44
"276","t_Q27","Q187",4823,0.0507193735173654,0.18605270369171,NA,0.0484413774313288,"nominal","ordinal",0.0628859088831779,34,34,41,54,45,45
"277","t_Q27","Q15",4896,0.0400314546826461,0.27781364866236,NA,0.0380681179676484,"nominal","ordinal",0.0626316720516189,42,42,13,54,46,46
"278","t_Q27","Q32",4812,0.034406336339849,0.149658207110462,0.155864410934717,0.0329064815406098,"ordinal","ordinal",0.0606180516308385,49,49,57,36,47,47
"279","t_Q27","Q36",4029,0.0306473132810714,0.142451723331212,-0.19363131599122,0.0280794497431567,"ordinal","ordinal",0.0596501677624586,62,57,68,30,48,48
"280","t_Q27","Q282",3009,0.0476496422090813,0.177669078938995,NA,0.0454273183494825,"nominal","ordinal",0.0593181915663133,36,36,44,54,49,49
"281","t_Q27","Q209",4769,0.0414189099396722,0.202302229801894,NA,0.0393134194283564,"nominal","ordinal",0.0562439476191049,40,40,34,54,50,50
"282","t_Q27","Q231",4313,0.0227300773495571,0.120361020818497,0.236788361429707,0.0215585547184166,"ordinal","ordinal",0.0554690942607375,80,80,94,23,51,51
"283","t_Q27","Q245",4744,0.0436811515605608,0.168815915510804,NA,0.0414004061315776,"nominal","ordinal",0.0548261806981952,39,39,48,54,52,52
"284","t_Q27","Q239",4661,0.0409659889189395,0.162866526514287,NA,0.0387270412575041,"nominal","ordinal",0.051812674081613,41,41,49,54,53,53
"285","t_Q27","Q120",4797,0.0264651776594027,0.131435956035894,0.138585830812174,0.0251021499324642,"ordinal","ordinal",0.0500030219421061,66,66,84,39,54,54
"286","t_Q27","Q23",4884,0.011664398223636,0.149179411236416,0.245454085462484,0.0111162870334128,"ordinal","ordinal",0.0496324413570286,132,132,59,22,55,55
"287","t_Q27","Q224",4368,0.0184037870782774,0.108898355103686,-0.213766951525963,0.0175046474785993,"ordinal","ordinal",0.0482904552736078,97,97,114,26,56,56
"288","t_Q27","Q237",4728,0.0374913689355703,0.155626096119661,NA,0.0354922081552903,"nominal","ordinal",0.0481053451858113,44,43,52,54,57,57
"289","t_Q27","Q242",4745,0.0374094216521925,0.155541293806553,NA,0.0355307437710001,"nominal","ordinal",0.0480954021389131,43,44,53,54,58,58
"290","t_Q27","Q230",4262,0.0201863829401683,0.115468926578705,0.184995849513309,0.0193345283840265,"ordinal","ordinal",0.0477031095216678,90,90,104,32,59,59
"291","t_Q27","Q255",4893,0.0359068440754298,0.157142578498898,NA,0.0341942277884716,"nominal","ordinal",0.0470028477456017,46,45,50,54,60,60
"292","t_Q27","Q218",4464,0.0329443563894767,0.180698929032612,NA,0.0308111402923185,"nominal","ordinal",0.0464398839954953,52,52,43,54,61,61
"293","t_Q27","Q262",4904,0.035179568824117,0.1557328049717,NA,0.0335379241562446,"nominal","ordinal",0.0462499056381519,47,47,51,54,62,62
"294","t_Q27","Q256",4882,0.0351485656700312,0.154357412947325,NA,0.0334569326532309,"nominal","ordinal",0.0460544705876804,48,48,54,54,63,63
"295","t_Q27","Q248",4799,0.0336887954268272,0.148635131671277,NA,0.0320001948720051,"nominal","ordinal",0.0441702687183789,51,50,60,54,64,64
"296","t_Q27","Q128",3812,0.0102168325068552,0.143678306414181,0.206127079731491,0.00999649140510273,"ordinal","ordinal",0.0440434832096854,140,143,64,27,65,65
"297","t_Q27","Q20",4878,0.0103896360956313,0.14286480608491,0.204442172742246,0.00989364946411138,"ordinal","ordinal",0.0437837783898718,143,142,67,28,66,66
"298","t_Q27","Q57",4884,0.0245364226156992,0.221132113547132,NA,0.023429163272209,"nominal","ordinal",0.0435316361027484,74,74,25,54,67,67
"299","t_Q27","Q126",3692,0.00981627569146326,0.140125360912319,0.197011374474979,0.00957533829277045,"ordinal","ordinal",0.042403759221831,145,146,72,29,68,68
"300","t_Q27","Q281",4512,0.031442197178996,0.142892536383512,NA,0.0299927458270402,"nominal","ordinal",0.0417175602882741,53,53,65,54,69,69
"301","t_Q27","Q259",4788,0.0308910756158456,0.14168404537917,NA,0.0294629089521102,"nominal","ordinal",0.0411134725939367,55,55,69,54,70,70
"302","t_Q27","Q140",4535,0.00940275111241107,0.136743184166154,0.191086611164808,0.00900817638288475,"ordinal","ordinal",0.0410087106965504,148,148,78,31,71,71
"303","t_Q27","Q17",4900,0.0229883239168531,0.20929290940827,NA,0.0218605277283166,"nominal","ordinal",0.0409421047528729,77,77,32,54,72,72
